step_id,pid,interaction_id,order_id,level,text_entry,text_type,who,category,subcat,end,status,date,time,dt
2878,160,1,6,4, Yes explore other modules,prompt,bot,sustainability,check-idea,0,assign,10/16/2021,12:08,10/16/2021 12:08
2879,160,1,7,1, Go --> Top help,bot_move,bot,top,top,0,start,10/16/2021,12:08,10/16/2021 12:08
2880,160,1,8,2, Understanding sustainability,prompt,bot,sustainability,general,0,start,10/16/2021,12:09,10/16/2021 12:09
2881,160,1,9,3, Check sustainability,prompt,bot,sustainability,check-idea,0,assign,10/16/2021,12:09,10/16/2021 12:09
2882,160,1,10,4, Yes cover sus,prompt,bot,sustainability,check-idea,0,assign,10/16/2021,12:09,10/16/2021 12:09
2883,160,1,11,4, Yes explore,prompt,bot,sustainability,check-idea,0,assign,10/16/2021,12:10,10/16/2021 12:10
2884,160,1,12,1, Go --> Top help,bot_move,bot,top,top,0,start,10/16/2021,12:10,10/16/2021 12:10
2885,160,1,13,2, Incorporating science,prompt,bot,science,general,0,start,10/16/2021,12:11,10/16/2021 12:11
2886,160,1,14,3, How much science,prompt,bot,science,how-much,0,assign,10/16/2021,12:11,10/16/2021 12:11
2887,160,1,15,4, Yes review paper,prompt,bot,science,how-much,0,assign,10/16/2021,12:12,10/16/2021 12:12
2888,160,1,16,2, Go --> Check and choose,bot_move,bot,writing,check-choose,-1,abort,10/16/2021,12:12,10/16/2021 12:12
2889,161,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/16/2021,12:16,10/16/2021 12:16
2890,161,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/16/2021,12:16,10/16/2021 12:16
2891,161,1,3,2, Topic: Embodied Carbon,prompt,bot,main_topic,embody,0,start,10/16/2021,12:16,10/16/2021 12:16
2892,161,1,4,3, Impact,prompt,bot,main_topic,embody,0,start,10/16/2021,12:16,10/16/2021 12:16
2893,161,1,5,4, Other topics ,prompt,bot,main_topic,embody,0,assign,10/16/2021,12:17,10/16/2021 12:17
2894,161,1,6,1, Go --> Top Help,bot_move,bot,top,top,0,start,10/16/2021,12:17,10/16/2021 12:17
2895,161,1,7,2, FAQs,prompt,bot,writing,faq,0,start,10/16/2021,12:17,10/16/2021 12:17
2896,161,1,8,3, Paper tone,prompt,bot,writing,faq,0,start,10/16/2021,12:17,10/16/2021 12:17
2897,161,1,9,4, Yes,prompt,bot,writing,faq,0,assign,10/16/2021,12:17,10/16/2021 12:17
2898,161,1,10,2, Go --> FAQs,bot_move,bot,writing,faq,0,start,10/16/2021,12:17,10/16/2021 12:17
2899,161,1,11,3, References,prompt,bot,writing,faq,0,start,10/16/2021,12:17,10/16/2021 12:17
2900,161,1,12,4, Technical requirements,prompt,bot,writing,faq,0,assign,10/16/2021,12:17,10/16/2021 12:17
2901,161,1,13,2, Go --> FAQs,bot_move,bot,writing,faq,0,start,10/16/2021,12:17,10/16/2021 12:17
2902,161,1,14,3, Submission reqs,prompt,bot,writing,faq,0,start,10/16/2021,12:17,10/16/2021 12:17
2903,161,1,15,4, Yes,prompt,bot,writing,faq,0,assign,10/16/2021,12:17,10/16/2021 12:17
2904,161,1,16,2, Go --> FAQs,bot_move,bot,writing,faq,0,start,10/16/2021,12:17,10/16/2021 12:17
2905,161,1,17,3, Paper length,prompt,bot,writing,faq,0,start,10/16/2021,12:17,10/16/2021 12:17
2906,161,1,18,4, Yes,prompt,bot,writing,faq,0,assign,10/16/2021,12:17,10/16/2021 12:17
2907,161,1,19,2, Go --> FAQs,bot_move,bot,writing,faq,0,start,10/16/2021,12:17,10/16/2021 12:17
2908,161,1,20,3, References,prompt,bot,writing,faq,0,start,10/16/2021,12:17,10/16/2021 12:17
2909,161,1,21,4, No I'm good,prompt,bot,writing,faq,0,assign,10/16/2021,12:18,10/16/2021 12:18
2910,161,1,22,4, Yes other topics,prompt,bot,writing,faq,0,assign,10/16/2021,12:18,10/16/2021 12:18
2911,161,1,23,1, Go --> Top help,bot_move,bot,top,top,0,start,10/16/2021,12:18,10/16/2021 12:18
2912,161,1,24,2, Topic: Embodied Carbon,prompt,bot,main_topic,embody,0,start,10/16/2021,12:18,10/16/2021 12:18
2913,161,1,25,3, Definition,prompt,bot,main_topic,embody,0,start,10/16/2021,12:18,10/16/2021 12:18
2914,161,1,26,3, Impact,prompt,bot,main_topic,embody,0,start,10/16/2021,12:18,10/16/2021 12:18
2915,161,1,27,3, Sustainability,prompt,bot,main_topic,embody,-1,abort,10/16/2021,12:18,10/16/2021 12:18
2916,162,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/16/2021,12:33,10/16/2021 12:33
2917,162,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/16/2021,12:33,10/16/2021 12:33
2918,162,1,3,2, Incorporating science,prompt,bot,science,general,0,start,10/16/2021,12:33,10/16/2021 12:33
2919,162,1,4,3, How much science,prompt,bot,science,how-much,0,assign,10/16/2021,12:33,10/16/2021 12:33
2920,162,1,5,4, Yes review ,prompt,bot,science,how-much,0,assign,10/16/2021,12:33,10/16/2021 12:33
2921,162,1,6,2, Go --> Checking and Choosing topic,bot_move,bot,writing,check-choose,0,start,10/16/2021,12:34,10/16/2021 12:34
2922,162,1,7,3, I have an idea,prompt,bot,writing,check-choose,0,assign,10/16/2021,12:34,10/16/2021 12:34
2923,162,1,8,4, Yes topic,prompt,bot,writing,check-choose,0,assign,10/16/2021,12:34,10/16/2021 12:34
2924,162,1,9,4, Yes sustainability,prompt,bot,writing,check-choose,0,assign,10/16/2021,12:34,10/16/2021 12:34
2925,162,1,10,4, No chem,prompt,bot,writing,check-choose,0,assign,10/16/2021,12:34,10/16/2021 12:34
2926,162,1,11,4, Incorporating science,prompt,bot,writing,check-choose,0,assign,10/16/2021,12:35,10/16/2021 12:35
2927,162,1,12,2, Go --> Incorporating Science,bot_move,bot,science,general,0,start,10/16/2021,12:35,10/16/2021 12:35
2928,162,1,13,3, Level of science,prompt,bot,science,level,0,start,10/16/2021,12:35,10/16/2021 12:35
2929,162,1,14,4, No does not help,prompt,bot,science,level,0,assign,10/16/2021,12:35,10/16/2021 12:35
2930,162,1,15,4, Yes need further help ,prompt,bot,science,level,0,assign,10/16/2021,12:35,10/16/2021 12:35
2931,162,1,16,1, Go --> Top help,bot_move,bot,top,top,0,start,10/16/2021,12:35,10/16/2021 12:35
2932,162,1,17,2, Topic: Water Footprint,prompt,bot,main_topic,water,0,start,10/16/2021,12:36,10/16/2021 12:36
2933,162,1,18,3, Impact,prompt,bot,main_topic,water,0,start,10/16/2021,12:36,10/16/2021 12:36
2934,162,1,19,3, Definition,prompt,bot,main_topic,water,0,start,10/16/2021,12:36,10/16/2021 12:36
2935,162,1,20,3, I'm done,prompt,bot,main_topic,water,1,end,10/16/2021,12:36,10/16/2021 12:36
2936,162,1,21,2, Linger No explore other,prompt,bot,linger_unk,linger,0,resume,10/16/2021,12:36,10/16/2021 12:36
2937,163,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/16/2021,16:25,10/16/2021 16:25
2938,163,1,2,1, Go--> Top help,prompt,bot,top,top,0,start,10/16/2021,16:25,10/16/2021 16:25
2939,163,1,3,2, Checking and choosing,prompt,bot,writing,check-choose,0,start,10/16/2021,16:25,10/16/2021 16:25
2940,163,1,4,3, I have an idea,prompt,bot,writing,check-choose,0,assign,10/16/2021,16:25,10/16/2021 16:25
2941,163,1,5,4, Yes,prompt,bot,writing,check-choose,0,assign,10/16/2021,16:25,10/16/2021 16:25
2942,163,1,6,4, Yes,prompt,bot,writing,check-choose,0,assign,10/16/2021,16:25,10/16/2021 16:25
2943,163,1,7,4, Yes,prompt,bot,writing,check-choose,0,assign,10/16/2021,16:26,10/16/2021 16:26
2944,163,1,8,4, Yes explore,prompt,bot,writing,check-choose,0,assign,10/16/2021,16:26,10/16/2021 16:26
2945,163,1,9,1, Go --> Top help,bot_move,bot,top,top,0,start,10/16/2021,16:26,10/16/2021 16:26
2946,163,1,10,2, Topic: Carbon Footprint,prompt,bot,main_topic,carbon-foot,0,start,10/16/2021,16:26,10/16/2021 16:26
2947,163,1,11,3, Sustainability,prompt,bot,main_topic,carbon-foot,0,start,10/16/2021,16:26,10/16/2021 16:26
2948,163,1,12,4,  13 -Climate Action,prompt,bot,sustainability,choose-sdg,0,start,10/16/2021,16:27,10/16/2021 16:27
2949,163,1,13,5, Yes ,prompt,bot,sustainability,choose-sdg,0,assign,10/16/2021,16:27,10/16/2021 16:27
2950,163,1,14,5, Go --> Choose SDG,bot_move,bot,sustainability,choose-sdg,0,start,10/16/2021,16:27,10/16/2021 16:27
2951,163,1,15,6, 13 -Climate Action,prompt,bot,sustainability,choose-sdg,0,start,10/16/2021,16:27,10/16/2021 16:27
2952,163,1,16,7, No,prompt,bot,sustainability,choose-sdg,0,assign,10/16/2021,16:27,10/16/2021 16:27
2953,163,1,17,7, No,prompt,bot,sustainability,choose-sdg,1,end,10/16/2021,16:27,10/16/2021 16:27
2954,163,1,18,3, Linger I'm done with carbon footprint,prompt,bot,main_topic,carbon-foot,1,end,10/16/2021,16:27,10/16/2021 16:27
2955,163,1,19,3, Linger No UN SDGs,prompt,bot,sustainability,choose-sdg,0,resume,10/16/2021,16:28,10/16/2021 16:28
2956,163,1,20,2, Linger No other,prompt,bot,sustainability,choose-sdg,1,end,10/16/2021,16:28,10/16/2021 16:28
2957,163,1,21,1,"""Thank you""",query,user,user_chat,general,-1,abort_activity,10/16/2021,16:28,10/16/2021 16:28
2958,163,1,22,1,,bot_nomatch,bot,outscope,general,-1,abort_activity,10/16/2021,16:28,10/16/2021 16:28
2959,163,1,23,1, Linger No,prompt,bot,linger_unk,linger,1,end,10/16/2021,16:28,10/16/2021 16:28
2960,163,1,24,1, End,prompt,bot,end,bot,1,end,10/16/2021,16:28,10/16/2021 16:28
2961,164,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/16/2021,14:02,10/16/2021 14:02
2962,164,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/16/2021,14:02,10/16/2021 14:02
2963,164,1,3,2, Topic: Embodied Carbon,prompt,bot,main_topic,embody,0,start,10/16/2021,14:02,10/16/2021 14:02
2964,164,1,4,3, Definition,prompt,bot,main_topic,embody,0,start,10/16/2021,14:02,10/16/2021 14:02
2965,164,1,5,3, Sustainability,prompt,bot,main_topic,embody,0,start,10/16/2021,14:03,10/16/2021 14:03
2966,164,1,6,4, All SDGs ,prompt,bot,main_topic,embody,0,assign,10/16/2021,14:03,10/16/2021 14:03
2967,164,1,7,4, Go --> Choose SDG,bot_move,bot,sustainability,choose-sdg,0,start,10/16/2021,14:03,10/16/2021 14:03
2968,164,1,8,5, 11 -Sustainable Cities and Communities,prompt,bot,sustainability,choose-sdg,0,start,10/16/2021,14:04,10/16/2021 14:04
2969,164,1,9,6, Yes,prompt,bot,sustainability,choose-sdg,0,assign,10/16/2021,14:04,10/16/2021 14:04
2970,164,1,10,4, Go --> Choose SDGs,bot_move,bot,sustainability,choose-sdg,0,start,10/16/2021,14:04,10/16/2021 14:04
2971,164,1,11,5," 9 -Industry, Innovation and Infrastructure",prompt,bot,sustainability,choose-sdg,0,start,10/16/2021,14:04,10/16/2021 14:04
2972,164,1,12,6, Yes,prompt,bot,sustainability,choose-sdg,0,assign,10/16/2021,14:05,10/16/2021 14:05
2973,164,1,13,4, Go --> Choose SDGs,bot_move,bot,sustainability,choose-sdg,0,start,10/16/2021,14:05,10/16/2021 14:05
2974,164,1,14,5, 13 -Climate Action,prompt,bot,sustainability,choose-sdg,0,start,10/16/2021,14:05,10/16/2021 14:05
2975,164,1,15,6, No,prompt,bot,sustainability,choose-sdg,0,assign,10/16/2021,14:06,10/16/2021 14:06
2976,164,1,16,6, Yes ,prompt,bot,sustainability,choose-sdg,0,assign,10/16/2021,14:06,10/16/2021 14:06
2977,164,1,17,1, Go --> Top help,bot_move,bot,top,top,0,start,10/16/2021,14:06,10/16/2021 14:06
2978,164,1,18,2, Topic: Embodied Carbon,prompt,bot,main_topic,embody,0,start,10/16/2021,14:07,10/16/2021 14:07
2979,164,1,19,3, Impact,prompt,bot,main_topic,embody,0,start,10/16/2021,14:07,10/16/2021 14:07
2980,164,1,20,3, Sustainability,prompt,bot,main_topic,embody,0,start,10/16/2021,14:07,10/16/2021 14:07
2981,164,1,21,4, All SDGs ,prompt,bot,main_topic,embody,0,assign,10/16/2021,14:08,10/16/2021 14:08
2982,164,1,22,4, Go --> Choose SDG,bot_move,bot,sustainability,choose-sdg,0,start,10/16/2021,14:08,10/16/2021 14:08
2983,164,1,23,5, 12 -Responsible Consumption and Production,prompt,bot,sustainability,choose-sdg,0,start,10/16/2021,14:08,10/16/2021 14:08
2984,164,1,24,6, No,prompt,bot,sustainability,choose-sdg,0,assign,10/16/2021,14:08,10/16/2021 14:08
2985,164,1,25,6, Yes ,prompt,bot,sustainability,choose-sdg,0,assign,10/16/2021,14:09,10/16/2021 14:09
2986,164,1,26,1, Go --> Top help,bot_move,bot,top,top,0,start,10/16/2021,14:09,10/16/2021 14:09
2987,164,1,27,2, FAQs,prompt,bot,writing,faq,0,start,10/16/2021,14:09,10/16/2021 14:09
2988,164,1,28,3, Paper tone,prompt,bot,writing,faq,0,start,10/16/2021,14:09,10/16/2021 14:09
2989,164,1,29,4, Yes,prompt,bot,writing,faq,0,assign,10/16/2021,14:10,10/16/2021 14:10
2990,164,1,30,2, Go --> FAQs,bot_move,bot,writing,faq,0,start,10/16/2021,14:10,10/16/2021 14:10
2991,164,1,31,3, Paper length,prompt,bot,writing,faq,0,start,10/16/2021,14:10,10/16/2021 14:10
2992,164,1,32,4, Yes,prompt,bot,writing,faq,0,assign,10/16/2021,14:11,10/16/2021 14:11
2993,164,1,33,2, Go --> FAQs,bot_move,bot,writing,faq,0,start,10/16/2021,14:11,10/16/2021 14:11
2994,164,1,34,3, References,prompt,bot,writing,faq,0,start,10/16/2021,14:11,10/16/2021 14:11
2995,164,1,35,4, Technical reqs,prompt,bot,writing,faq,0,assign,10/16/2021,14:11,10/16/2021 14:11
2996,164,1,36,2, Go --> FAQs,bot_move,bot,writing,faq,0,start,10/16/2021,14:12,10/16/2021 14:12
2997,164,1,37,3, Submission reqs,prompt,bot,writing,faq,0,start,10/16/2021,14:12,10/16/2021 14:12
2998,164,1,38,4, Yes,prompt,bot,writing,faq,0,assign,10/16/2021,14:12,10/16/2021 14:12
2999,164,1,39,2, Go --> FAQs,bot_move,bot,writing,faq,0,start,10/16/2021,14:12,10/16/2021 14:12
3000,164,1,40,3, References,prompt,bot,writing,faq,0,start,10/16/2021,14:12,10/16/2021 14:12
3001,164,1,41,4, No I'm good,prompt,bot,writing,faq,1,end,10/16/2021,14:12,10/16/2021 14:12
3002,164,1,42,2, Linger Other topics (Embodied carbon),prompt,bot,main_topic,embody,0,resume,10/16/2021,14:13,10/16/2021 14:13
3003,164,1,43,2, Linger Checking and choosing,prompt,bot,writing,check-choose,0,resume,10/16/2021,14:13,10/16/2021 14:13
3004,164,1,44,3, I have an idea,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:13,10/16/2021 14:13
3005,164,1,45,4, Yes,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:13,10/16/2021 14:13
3006,164,1,46,4, Yes,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:13,10/16/2021 14:13
3007,164,1,47,4, Yes,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:14,10/16/2021 14:14
3008,164,1,48,4, Yes explore,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:14,10/16/2021 14:14
3009,164,1,49,1, Go --> Top help,bot_move,bot,top,top,0,start,10/16/2021,14:14,10/16/2021 14:14
3010,164,1,50,2, Checking and choosing,prompt,bot,writing,check-choose,0,start,10/16/2021,14:14,10/16/2021 14:14
3011,164,1,51,3, I need inspiration,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:14,10/16/2021 14:14
3012,164,1,52,4, Embodied Carbon,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:14,10/16/2021 14:14
3013,164,1,53,2, Go --> EC,bot_move,bot,main_topic,embody,0,start,10/16/2021,14:14,10/16/2021 14:14
3014,164,1,54,3, Sustainability,prompt,bot,main_topic,embody,0,start,10/16/2021,14:14,10/16/2021 14:14
3015,164,1,55,4, 13 -Climate Action,prompt,bot,sustainability,choose-sdg,0,start,10/16/2021,14:15,10/16/2021 14:15
3016,164,1,56,5, No,prompt,bot,sustainability,choose-sdg,0,assign,10/16/2021,14:15,10/16/2021 14:15
3017,164,1,57,5, No,prompt,bot,sustainability,choose-sdg,1,end,10/16/2021,14:15,10/16/2021 14:15
3018,164,1,58,3, Linger Other topics,prompt,bot,linger_unk,linger,0,resume,10/16/2021,14:15,10/16/2021 14:15
3019,164,1,59,1, Go --> Top help,bot_move,bot,top,top,0,start,10/16/2021,14:15,10/16/2021 14:15
3020,164,1,60,2, Understanding sustainability,prompt,bot,sustainability,general,0,start,10/16/2021,14:15,10/16/2021 14:15
3021,164,1,61,3, Check sustainability idea,prompt,bot,sustainability,check-idea,0,assign,10/16/2021,14:15,10/16/2021 14:15
3022,164,1,62,4, Yes covered,prompt,bot,sustainability,check-idea,0,assign,10/16/2021,14:15,10/16/2021 14:15
3023,164,1,63,4, Other topics,prompt,bot,sustainability,check-idea,0,assign,10/16/2021,14:15,10/16/2021 14:15
3024,164,1,64,1, Go --> Top help,bot_move,bot,top,top,0,start,10/16/2021,14:16,10/16/2021 14:16
3025,164,1,65,2, Incorporating science,prompt,bot,science,general,0,start,10/16/2021,14:16,10/16/2021 14:16
3026,164,1,66,3, How much science,prompt,bot,science,how-much,0,assign,10/16/2021,14:16,10/16/2021 14:16
3027,164,1,67,4, Yes review ,prompt,bot,science,how-much,0,assign,10/16/2021,14:16,10/16/2021 14:16
3028,164,1,68,2, Go --> Checking and choose,bot_move,bot,writing,check-choose,0,start,10/16/2021,14:16,10/16/2021 14:16
3029,164,1,69,3, I have an idea,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:16,10/16/2021 14:16
3030,164,1,70,4, Yes,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:16,10/16/2021 14:16
3031,164,1,71,4, Yes,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:17,10/16/2021 14:17
3032,164,1,72,4, Yes,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:17,10/16/2021 14:17
3033,164,1,73,4, Yes explore ,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:17,10/16/2021 14:17
3034,164,1,74,1, Go --> Top help,bot_move,bot,top,top,0,start,10/16/2021,14:17,10/16/2021 14:17
3035,164,1,75,2, None of these,prompt,bot,top,top,0,assign,10/16/2021,14:17,10/16/2021 14:17
3036,164,1,76,2, Linger No explore,prompt,bot,linger_unk,linger,1,end,10/16/2021,14:17,10/16/2021 14:17
3037,164,1,77,2, Linger No explore,prompt,bot,linger_unk,linger,1,end,10/16/2021,14:17,10/16/2021 14:17
3038,164,1,78,2, End,prompt,bot,end,bot,1,end,10/16/2021,14:17,10/16/2021 14:17
3039,165,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/16/2021,14:15,10/16/2021 14:15
3040,165,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/16/2021,14:15,10/16/2021 14:15
3041,165,1,3,2, Understanding sustainability,prompt,bot,sustainability,general,0,start,10/16/2021,14:15,10/16/2021 14:15
3042,165,1,4,3, Review UN SDGs ,prompt,bot,sustainability,choose-sdg,0,assign,10/16/2021,14:15,10/16/2021 14:15
3043,165,1,5,3, Go --> Choose SDG,bot_move,bot,sustainability,choose-sdg,0,start,10/16/2021,14:15,10/16/2021 14:15
3044,165,1,6,4, 11 -Sustainable Cities and Communities,prompt,bot,sustainability,choose-sdg,0,start,10/16/2021,14:15,10/16/2021 14:15
3045,165,1,7,5, Yes,prompt,bot,sustainability,choose-sdg,0,assign,10/16/2021,14:16,10/16/2021 14:16
3046,165,1,8,3, Go --> Choose SDGs,bot_move,bot,sustainability,choose-sdg,0,start,10/16/2021,14:16,10/16/2021 14:16
3047,165,1,9,4," 9 -Industry, Innovation, and Infrastructure",prompt,bot,sustainability,choose-sdg,0,start,10/16/2021,14:16,10/16/2021 14:16
3048,165,1,10,5, No,prompt,bot,sustainability,choose-sdg,0,assign,10/16/2021,14:16,10/16/2021 14:16
3049,165,1,11,5, Yes,prompt,bot,sustainability,choose-sdg,0,assign,10/16/2021,14:16,10/16/2021 14:16
3050,165,1,12,1, Go --> Top help,bot_move,bot,top,top,0,start,10/16/2021,14:17,10/16/2021 14:17
3051,165,1,13,2, Topic: Carbon Footprint,prompt,bot,main_topic,carbon-foot,0,start,10/16/2021,14:17,10/16/2021 14:17
3052,165,1,14,3, Impact,prompt,bot,main_topic,carbon-foot,0,start,10/16/2021,14:17,10/16/2021 14:17
3053,165,1,15,3, Sustainability,prompt,bot,main_topic,carbon-foot,0,start,10/16/2021,14:17,10/16/2021 14:17
3054,165,1,16,4, 12 -Responsible Consumption and Production,prompt,bot,sustainability,choose-sdg,0,start,10/16/2021,14:17,10/16/2021 14:17
3055,165,1,17,5, No,prompt,bot,sustainability,choose-sdg,0,assign,10/16/2021,14:17,10/16/2021 14:17
3056,165,1,18,5, Yes ,prompt,bot,sustainability,choose-sdg,0,assign,10/16/2021,14:18,10/16/2021 14:18
3057,165,1,19,1, Go --> top Help,bot_move,bot,top,top,0,start,10/16/2021,14:18,10/16/2021 14:18
3058,165,1,20,2, Checking and choosing,prompt,bot,writing,check-choose,0,start,10/16/2021,14:18,10/16/2021 14:18
3059,165,1,21,3, I have an idea,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:18,10/16/2021 14:18
3060,165,1,22,4, Yes topic,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:18,10/16/2021 14:18
3061,165,1,23,4, Yes sustainability,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:18,10/16/2021 14:18
3062,165,1,24,4, No chem,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:19,10/16/2021 14:19
3063,165,1,25,4, Incorporating chemistry,prompt,bot,science,general,0,assign,10/16/2021,14:19,10/16/2021 14:19
3064,165,1,26,2, Go --> Incorporating chemistry,bot_move,bot,science,general,0,start,10/16/2021,14:19,10/16/2021 14:19
3065,165,1,27,3, How much science,prompt,bot,science,how-much,0,assign,10/16/2021,14:19,10/16/2021 14:19
3066,165,1,28,4, Yes review ,prompt,bot,science,how-much,0,assign,10/16/2021,14:19,10/16/2021 14:19
3067,165,1,29,2, Go --> Checking and choose,bot_move,bot,writing,check-choose,0,start,10/16/2021,14:19,10/16/2021 14:19
3068,165,1,30,3, I have an idea,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:19,10/16/2021 14:19
3069,165,1,31,4, Yes,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:19,10/16/2021 14:19
3070,165,1,32,4, Yes,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:19,10/16/2021 14:19
3071,165,1,33,4, Yes,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:20,10/16/2021 14:20
3072,165,1,34,4, No explore,prompt,bot,writing,check-choose,0,assign,10/16/2021,14:20,10/16/2021 14:20
3073,165,1,35,3, Linger No explore,prompt,bot,linger_unk,linger,0,resume,10/16/2021,14:20,10/16/2021 14:20
3074,165,1,36,3, Linger I'm done with CF,prompt,bot,main_topic,carbon-foot,1,end,10/16/2021,14:20,10/16/2021 14:20
3075,165,1,37,3, Linger Yes review UN SDGs ,prompt,bot,sustainability,choose-sdg,0,resume,10/16/2021,14:20,10/16/2021 14:20
3076,165,1,38,2, Go --> understanding sustainability,bot_move,bot,sustainability,general,0,start,10/16/2021,14:20,10/16/2021 14:20
3077,165,1,39,3, Review UN SDGs ,prompt,bot,sustainability,choose-sdg,0,start,10/16/2021,14:20,10/16/2021 14:20
3078,165,1,40,3, Go --> Choose SDGs,bot_move,bot,sustainability,choose-sdg,0,start,10/16/2021,14:20,10/16/2021 14:20
3079,165,1,41,4," 9 -Inudstry, Innovation and Infrastructure",prompt,bot,sustainability,choose-sdg,0,start,10/16/2021,14:20,10/16/2021 14:20
3080,165,1,42,5, No,prompt,bot,sustainability,choose-sdg,0,assign,10/16/2021,14:21,10/16/2021 14:21
3081,165,1,43,5, No,prompt,bot,sustainability,choose-sdg,1,end,10/16/2021,14:21,10/16/2021 14:21
3082,165,1,44,2, Linger No,prompt,bot,linger_unk,linger,1,end,10/16/2021,14:21,10/16/2021 14:21
3083,165,1,45,2, Linger I'm done with WF,prompt,bot,main_topic,water,1,end,10/16/2021,14:21,10/16/2021 14:21
3084,165,1,46,2, Linger No explore,prompt,bot,linger_unk,linger,1,end,10/16/2021,14:21,10/16/2021 14:21
3085,166,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/16/2021,14:18,10/16/2021 14:18
3086,166,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/16/2021,14:18,10/16/2021 14:18
3087,166,1,3,2, Topic: Carbon Footprint,prompt,bot,main_topic,carbon-foot,0,start,10/16/2021,14:18,10/16/2021 14:18
3088,166,1,4,3, Sustainability,prompt,bot,main_topic,carbon-foot,0,start,10/16/2021,14:19,10/16/2021 14:19
3089,166,1,5,4, 12 -Responsible Consumption and Production,prompt,bot,sustainability,choose-sdg,-1,abort,10/16/2021,14:19,10/16/2021 14:19
3090,167,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/16/2021,14:31,10/16/2021 14:31
3091,167,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/16/2021,14:31,10/16/2021 14:31
3092,167,1,3,2, FAQs,prompt,bot,writing,faq,0,start,10/16/2021,14:31,10/16/2021 14:31
3093,167,1,4,3, Submissions reqs,prompt,bot,writing,faq,0,start,10/16/2021,14:31,10/16/2021 14:31
3094,167,1,5,4, Yes,prompt,bot,writing,faq,0,assign,10/16/2021,14:31,10/16/2021 14:31
3095,167,1,6,2, Go --> FAQs,bot_move,bot,writing,faq,0,start,10/16/2021,14:31,10/16/2021 14:31
3096,167,1,7,3, References,prompt,bot,writing,faq,0,start,10/16/2021,14:31,10/16/2021 14:31
3097,167,1,8,4, No I'm good,prompt,bot,writing,faq,1,end,10/16/2021,14:31,10/16/2021 14:31
3098,167,1,9,4, End,prompt,bot,end,bot,1,end,10/16/2021,14:31,10/16/2021 14:31
3099,167,1,10,1,"""What format should the paper be in?""",query,user,user_write,writing,0,restart,10/16/2021,14:32,10/16/2021 14:32
3100,167,1,11,1,no match,bot_nomatch,bot,outscope,bot,0,skip,10/16/2021,14:32,10/16/2021 14:32
3101,167,1,12,1,"""What format should the paper be in?""",query,user,user_write,writing,0,abort_activity,10/16/2021,14:32,10/16/2021 14:32
3102,167,1,13,1, No rephrase,user_choice,user,top,top,0,assign,10/16/2021,14:32,10/16/2021 14:32
3103,167,1,14,1, End,prompt,bot,end,bot,1,end,10/16/2021,14:32,10/16/2021 14:32
3104,168,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/16/2021,15:03,10/16/2021 15:03
3105,168,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/16/2021,15:03,10/16/2021 15:03
3106,168,1,3,2, Checking and choosing,prompt,bot,writing,check-choose,0,start,10/16/2021,15:03,10/16/2021 15:03
3107,168,1,4,3, I have an idea,prompt,bot,writing,check-choose,0,assign,10/16/2021,15:04,10/16/2021 15:04
3108,168,1,5,4, Yes topic,prompt,bot,writing,check-choose,0,assign,10/16/2021,15:04,10/16/2021 15:04
3109,168,1,6,4, Yes sustainability,prompt,bot,writing,check-choose,0,assign,10/16/2021,15:04,10/16/2021 15:04
3110,168,1,7,4, Yes chemistry,prompt,bot,writing,check-choose,0,assign,10/16/2021,15:05,10/16/2021 15:05
